,Z1_ActualPosition,Y1_OutputCurrent,X1_DCBusVoltage,X1_OutputCurrent,S1_ActualPosition
15031,28.7,326.0,0.056,327.0,-1990.0
115,29.5,324.0,0.0835,326.0,83.4
8113,28.7,322.0,0.101,324.0,-774.0
11117,28.5,325.0,0.108,327.0,-800.0
24016,55.7,328.0,0.044,329.0,-1720.0
12678,29.5,326.0,0.0941,327.0,-1030.0
2196,119.0,332.0,2.79e-19,328.0,-1160.0
12133,28.5,325.0,0.0675,327.0,-1590.0
3092,119.0,328.0,0.0283,329.0,339.0
21994,27.5,326.0,0.0809,327.0,-1490.0
14744,28.7,326.0,0.0752,327.0,247.0
1607,119.0,326.0,2.78e-19,325.0,905.0
8560,28.7,323.0,0.152,324.0,1880.0
6827,119.0,326.0,0.0183,328.0,-1220.0
9885,119.0,329.0,0.0212,330.0,-1960.0
12513,36.8,326.0,0.0195,327.0,-1370.0
9123,29.7,323.0,0.105,324.0,765.0
13492,28.5,325.0,0.0481,327.0,1680.0
3355,119.0,328.0,0.0183,330.0,339.0
3688,29.5,325.0,0.0774,326.0,2000.0
17270,27.7,326.0,0.102,327.0,524.0
12174,28.5,325.0,0.0404,327.0,758.0
22179,28.5,326.0,0.0655,327.0,-727.0
3980,55.5,328.0,0.0477,330.0,1530.0
16208,28.7,326.0,0.0764,327.0,1870.0
15038,28.7,325.0,0.0825,327.0,-1960.0
5958,119.0,326.0,0.0191,327.0,-978.0
19998,35.9,325.0,0.0411,326.0,1430.0
10027,29.5,325.0,0.0682,326.0,-375.0
9395,28.7,323.0,0.0406,324.0,2090.0
21439,28.5,326.0,0.071,327.0,-481.0
8134,29.7,323.0,0.0395,324.0,-1800.0
16824,29.7,325.0,0.0815,327.0,-976.0
12580,28.5,325.0,0.0696,327.0,491.0
11155,29.5,325.0,0.0519,327.0,789.0
3832,28.5,325.0,0.0646,326.0,-1470.0
18634,27.7,325.0,0.0758,327.0,-1220.0
24316,28.7,326.0,0.163,327.0,1740.0
24091,27.7,326.0,0.0918,327.0,1060.0
6086,29.7,323.0,0.0991,324.0,315.0
3914,55.5,328.0,0.0422,329.0,1550.0
19472,55.7,328.0,0.0395,330.0,-927.0
5559,27.7,324.0,0.0998,325.0,-864.0
8399,28.7,322.0,0.0702,324.0,-1190.0
6145,28.7,323.0,0.087,324.0,-1870.0
5512,27.7,324.0,0.0961,325.0,-1070.0
14732,119.0,328.0,0.0186,330.0,-2060.0
13975,55.5,328.0,0.0419,329.0,-2060.0
2268,29.5,324.0,0.128,326.0,237.0
24441,55.7,328.0,0.0542,330.0,-1720.0
2685,119.0,332.0,2.79e-19,329.0,-1160.0
11444,27.5,326.0,0.0801,327.0,1110.0
7320,28.7,323.0,0.107,324.0,1440.0
7805,27.7,323.0,0.132,324.0,-241.0
22637,29.5,326.0,0.0586,327.0,1000.0
8359,55.7,325.0,0.0505,327.0,383.0
1287,119.0,327.0,2.78e-19,325.0,905.0
21963,29.5,326.0,0.0761,327.0,36.4
14549,119.0,329.0,0.035,330.0,-2060.0
21202,27.5,326.0,0.0446,327.0,1930.0
19732,55.7,328.0,0.0382,329.0,-927.0
14980,28.7,326.0,0.0624,327.0,124.0
15090,27.7,326.0,0.0462,327.0,-1600.0
24206,27.7,326.0,0.0971,327.0,1610.0
2046,27.5,325.0,0.0679,326.0,1610.0
9848,27.5,326.0,0.0677,327.0,2020.0
2811,119.0,328.0,0.0188,330.0,339.0
5551,27.7,323.0,0.061,325.0,-149.0
15209,28.7,325.0,0.0667,326.0,2150.0
3521,29.5,325.0,0.0677,326.0,572.0
17238,55.7,329.0,0.056,330.0,2150.0
19557,27.7,326.0,0.0897,327.0,1840.0
14580,29.7,325.0,0.102,326.0,-131.0
13301,27.5,326.0,0.0798,327.0,446.0
15057,28.7,326.0,0.0859,327.0,2050.0
19784,29.7,326.0,0.0933,327.0,-625.0
18108,27.7,325.0,0.0766,327.0,-762.0
24874,28.7,326.0,0.0565,327.0,-1940.0
8552,119.0,326.0,0.0203,327.0,383.0
22473,28.5,326.0,0.0976,327.0,-81.3
3590,29.5,325.0,0.0952,326.0,1530.0
23495,28.7,326.0,0.0819,327.0,1670.0
12617,27.5,326.0,0.0992,327.0,-226.0
24323,28.7,326.0,0.0982,327.0,1780.0
16328,27.7,326.0,0.0727,327.0,-196.0
7781,29.7,323.0,0.158,323.0,-2040.0
16174,29.7,326.0,0.0425,327.0,603.0
9242,55.7,326.0,0.0552,327.0,-978.0
11203,27.5,326.0,0.0999,327.0,-113.0
13855,27.5,325.0,0.0481,327.0,56.4
18720,28.7,326.0,0.0762,327.0,1710.0
24938,27.7,326.0,0.0403,327.0,291.0
6405,40.0,324.0,0.0232,325.0,784.0
2676,55.5,328.0,0.0504,329.0,-2140.0
12257,29.5,325.0,0.044,326.0,-826.0
5429,27.7,323.0,0.11,324.0,-1510.0
1555,119.0,327.0,2.78e-19,325.0,905.0
5859,27.7,324.0,0.0437,325.0,-1180.0
9843,35.4,326.0,0.0283,327.0,1540.0
9318,29.7,323.0,0.0409,324.0,717.0
10146,28.5,325.0,0.0939,327.0,1950.0
9045,55.7,326.0,0.0556,327.0,-978.0
12691,27.5,325.0,0.0702,327.0,-995.0
15092,27.7,326.0,0.0723,327.0,-1590.0
23409,29.7,326.0,0.0757,327.0,-1930.0
16914,29.7,325.0,0.0551,327.0,993.0
24447,27.7,326.0,0.169,327.0,2090.0
3873,27.5,325.0,0.0426,326.0,387.0
17264,29.7,326.0,0.0661,327.0,-928.0
19202,119.0,328.0,0.0206,330.0,2150.0
18041,27.7,326.0,0.099,327.0,129.0
8171,27.7,323.0,0.139,324.0,25.7
14112,28.5,325.0,0.0525,327.0,-1980.0
24190,41.6,327.0,0.126,329.0,455.0
15379,28.7,325.0,0.0769,327.0,-1020.0
15582,28.7,325.0,0.0787,327.0,-916.0
10191,28.5,325.0,0.0892,327.0,-1030.0
513,28.5,325.0,0.0803,326.0,-2080.0
6408,38.2,324.0,0.0227,325.0,800.0
10978,29.5,325.0,0.0786,327.0,-1840.0
13865,28.5,325.0,0.0749,327.0,443.0
6103,119.0,326.0,0.0321,327.0,-978.0
8886,55.7,326.0,0.0561,327.0,-978.0
14037,27.5,326.0,0.0837,327.0,686.0
229,29.5,324.0,0.106,325.0,691.0
24459,119.0,329.0,0.0229,330.0,455.0
17227,27.7,325.0,0.0557,327.0,454.0
11549,119.0,329.0,0.0219,330.0,-1960.0
19500,96.9,327.0,0.127,329.0,2150.0
22038,55.7,329.0,0.0221,330.0,-1720.0
9248,119.0,326.0,0.0274,327.0,383.0
12118,27.5,326.0,0.084,327.0,900.0
18278,27.7,326.0,0.0857,327.0,75.3
19403,27.7,325.0,0.0852,327.0,1670.0
1040,27.5,324.0,0.0918,326.0,729.0
15051,28.7,325.0,0.0695,327.0,2010.0
6205,29.7,323.0,0.067,325.0,-342.0
23189,28.7,326.0,0.0806,327.0,1270.0
24072,27.7,326.0,0.0936,327.0,1440.0
10760,54.5,324.0,0.17,324.0,1440.0
318,29.5,324.0,0.105,325.0,1170.0
12423,29.5,326.0,0.0507,327.0,1350.0
7893,119.0,327.0,0.0197,327.0,-2050.0
16086,29.7,325.0,0.0907,326.0,-531.0
7242,29.7,323.0,0.127,323.0,827.0
15329,29.7,325.0,0.055,327.0,-830.0
5895,29.7,324.0,0.0946,325.0,-160.0
8996,28.7,323.0,0.123,324.0,1460.0
15585,27.7,326.0,0.0572,327.0,-890.0
24606,29.7,326.0,0.11,327.0,577.0
16377,27.7,326.0,0.1,327.0,1350.0
19164,28.7,326.0,0.0544,327.0,292.0
12575,32.7,327.0,0.12,329.0,136.0
5372,119.0,326.0,0.0208,328.0,-978.0
2614,119.0,332.0,2.79e-19,328.0,-1160.0
345,29.5,325.0,0.0816,326.0,1310.0
370,34.8,325.0,0.0247,326.0,1440.0
17241,29.7,326.0,0.0735,327.0,385.0
16025,119.0,328.0,0.0248,330.0,-2060.0
17176,29.7,326.0,0.0982,327.0,2140.0
1276,119.0,326.0,2.78e-19,325.0,905.0
12612,27.5,326.0,0.0685,327.0,-253.0
15178,27.7,326.0,0.0537,327.0,1380.0
24516,29.7,326.0,0.0663,327.0,-473.0
20498,119.0,329.0,2.78e-19,330.0,-273.0
19491,29.7,326.0,0.0751,327.0,-2060.0
22029,27.5,326.0,0.062,327.0,1430.0
22097,29.5,326.0,0.0753,327.0,810.0
22110,29.5,325.0,0.0723,327.0,1150.0
17741,28.7,326.0,0.0945,327.0,401.0
12259,29.5,325.0,0.0443,327.0,-815.0
6061,55.7,326.0,0.0405,328.0,231.0
23964,29.7,326.0,0.0991,327.0,-820.0
8205,29.7,323.0,0.14,323.0,-1420.0
2822,27.5,325.0,0.104,327.0,1370.0
14871,27.7,326.0,0.0447,327.0,-644.0
15942,29.7,326.0,0.0575,327.0,-915.0
11174,28.5,325.0,0.0714,327.0,1860.0
24588,27.7,326.0,0.0601,327.0,1710.0
16947,28.7,326.0,0.0652,327.0,1560.0
9503,55.7,326.0,0.049,327.0,-978.0
18389,119.0,328.0,0.0229,330.0,42.0
10630,27.5,326.0,0.0538,327.0,-1120.0
8275,119.0,326.0,0.0247,328.0,-2050.0
10767,29.5,325.0,0.0706,327.0,938.0
19256,119.0,328.0,0.024,330.0,2150.0
15293,29.7,325.0,0.0883,326.0,-392.0
5352,27.7,324.0,0.0999,325.0,80.2
6596,29.7,324.0,0.118,325.0,-706.0
3116,28.5,325.0,0.099,326.0,-488.0
6012,28.7,324.0,0.0839,325.0,1330.0
14088,29.5,326.0,0.0665,327.0,1790.0
11488,28.5,325.0,0.053,327.0,-395.0
17672,29.7,325.0,0.047,327.0,-2030.0
13186,28.5,326.0,0.0461,327.0,89.0
23891,30.3,326.0,0.0333,328.0,-920.0
4620,29.5,325.0,0.0833,326.0,-457.0
956,27.5,324.0,0.0888,326.0,281.0
6098,28.7,324.0,0.0851,325.0,1840.0
7044,29.7,324.0,0.025,326.0,-578.0
19841,55.7,328.0,0.0381,329.0,-927.0
18390,119.0,328.0,0.0222,330.0,42.0
8147,55.7,326.0,0.0504,328.0,383.0
17034,27.7,326.0,0.0513,327.0,-309.0
22136,28.5,326.0,0.0614,327.0,-1930.0
17068,28.7,326.0,0.0742,327.0,1850.0
21435,28.5,326.0,0.0762,327.0,-503.0
19242,55.7,328.0,0.039,330.0,-927.0
2986,55.5,328.0,0.0661,329.0,1550.0
321,29.5,325.0,0.0986,326.0,1180.0
14971,27.7,325.0,0.0231,327.0,1640.0
11126,28.5,325.0,0.0986,326.0,-752.0
1286,119.0,332.0,2.79e-19,328.0,-1160.0
24900,119.0,329.0,0.022,330.0,455.0
4609,119.0,328.0,0.0229,329.0,-486.0
17013,30.7,328.0,0.0233,329.0,42.0
21842,27.5,326.0,0.069,327.0,2040.0
19849,27.7,325.0,0.113,326.0,-1390.0
23250,27.7,326.0,0.0884,327.0,-2080.0
180,29.5,324.0,0.0826,325.0,430.0
238,29.5,324.0,0.0812,326.0,739.0
3443,28.5,325.0,0.101,326.0,-995.0
4833,33.7,325.0,0.0281,327.0,-1230.0
8310,27.7,323.0,0.102,324.0,-204.0
12113,27.5,326.0,0.0775,327.0,873.0
17914,28.7,326.0,0.0964,327.0,1640.0
21393,55.7,329.0,0.0219,330.0,-1720.0
22094,27.5,326.0,0.0809,327.0,-1060.0
14914,29.7,325.0,0.066,327.0,328.0
3527,119.0,328.0,0.0405,329.0,339.0
13332,27.5,325.0,0.0842,327.0,1990.0
16392,28.7,325.0,0.098,327.0,-244.0
14776,29.7,325.0,0.085,327.0,-1100.0
21929,27.5,326.0,0.0456,327.0,-337.0
17880,28.7,326.0,0.0452,327.0,-2030.0
13467,27.5,326.0,0.0955,327.0,275.0
6870,28.7,324.0,0.117,325.0,-551.0
18212,119.0,328.0,0.0196,330.0,42.0
4587,29.5,324.0,0.105,326.0,66.7
23269,29.7,325.0,0.0705,327.0,-1160.0
20482,52.8,325.0,0.0445,326.0,-340.0
24577,27.7,325.0,0.101,327.0,840.0
16948,28.7,326.0,0.0511,328.0,1560.0
9187,28.7,323.0,0.107,324.0,1920.0
258,29.5,325.0,0.114,326.0,847.0
4115,28.5,325.0,0.0382,326.0,-1750.0
5558,27.7,324.0,0.0581,325.0,-869.0
10163,29.5,326.0,0.0679,327.0,143.0
2219,119.0,327.0,2.78e-19,325.0,905.0
8604,55.7,326.0,0.0517,327.0,-978.0
8946,28.7,323.0,0.0435,324.0,2060.0
17997,28.7,326.0,0.0949,327.0,-1990.0
1309,29.5,324.0,0.031,326.0,333.0
13944,34.3,326.0,0.0168,327.0,-633.0
222,29.5,324.0,0.1,325.0,654.0
17753,27.7,326.0,0.0423,327.0,1510.0
9014,119.0,326.0,0.0207,327.0,383.0
10559,29.5,325.0,0.0957,327.0,-81.0
22160,29.5,326.0,0.0778,327.0,-791.0
7905,28.7,323.0,0.0875,324.0,-785.0
24187,51.7,326.0,0.102,329.0,455.0
6264,28.7,324.0,0.0872,325.0,896.0
23979,27.7,326.0,0.0846,327.0,-18.6
11098,28.5,325.0,0.109,327.0,-42.8
20456,119.0,330.0,0.0298,330.0,-273.0
20415,119.0,329.0,2.78e-19,330.0,-273.0
14010,29.5,326.0,0.05,327.0,-1890.0
16013,119.0,329.0,0.0261,330.0,-2060.0
21189,27.5,326.0,0.106,327.0,-1580.0
23915,28.7,326.0,0.0855,327.0,749.0
22070,28.5,326.0,0.0578,327.0,31.1
14987,28.7,325.0,0.0619,327.0,162.0
8755,28.7,323.0,0.121,324.0,1620.0
24339,29.7,326.0,0.101,327.0,1520.0
17468,55.7,329.0,0.0604,330.0,2150.0
2230,119.0,332.0,2.79e-19,328.0,-1160.0
11036,28.5,325.0,0.0423,327.0,-848.0
17717,27.7,325.0,0.0959,327.0,987.0
21849,55.7,328.0,0.0171,330.0,-1720.0
8573,55.7,326.0,0.0515,327.0,-978.0
9350,55.7,326.0,0.0548,327.0,-978.0
17109,27.7,326.0,0.102,327.0,1120.0
5525,27.7,324.0,0.0534,325.0,-405.0
8203,29.7,322.0,0.105,323.0,-1430.0
2677,55.5,328.0,0.0507,329.0,-2140.0
6718,28.7,324.0,0.0935,325.0,-178.0
3512,119.0,328.0,0.0142,329.0,339.0
12524,29.5,326.0,0.063,327.0,-1580.0
8557,28.7,322.0,0.101,324.0,1860.0
21987,27.5,326.0,0.0837,327.0,-1530.0
8043,119.0,326.0,0.0208,327.0,-2050.0
22009,29.5,326.0,0.0612,327.0,-38.3
4425,29.5,325.0,0.0899,326.0,-40.2
12540,29.5,325.0,0.0505,327.0,661.0
10947,29.5,326.0,0.097,327.0,1080.0
17346,27.7,326.0,0.0939,327.0,502.0
4630,119.0,327.0,0.0222,329.0,339.0
8896,55.7,326.0,0.0511,327.0,-978.0
6721,28.7,324.0,0.141,325.0,-161.0
3846,119.0,328.0,0.0287,329.0,339.0
5511,27.7,324.0,0.099,325.0,-1070.0
2560,27.5,325.0,0.11,326.0,1940.0
7990,28.7,321.0,0.0467,324.0,-625.0
65,29.5,325.0,0.099,326.0,-185.0
24620,27.7,326.0,0.0784,327.0,589.0
3361,119.0,328.0,0.0238,329.0,339.0
14596,27.7,326.0,0.0695,327.0,-1960.0
13567,27.5,325.0,0.0498,327.0,72.4
4734,29.5,325.0,0.0164,326.0,269.0
21749,29.5,326.0,0.0675,327.0,1320.0
1972,119.0,327.0,2.78e-19,325.0,905.0
1454,119.0,332.0,2.79e-19,328.0,-1160.0
10301,28.5,326.0,0.061,327.0,416.0
3073,29.5,325.0,0.0891,326.0,1050.0
1484,119.0,332.0,2.79e-19,328.0,-1160.0
17009,37.1,326.0,0.14,328.0,42.0
4101,27.5,325.0,0.0771,326.0,-190.0
11710,28.5,325.0,0.0757,327.0,-192.0
13348,27.5,326.0,0.116,327.0,2030.0
13264,33.4,326.0,0.0303,327.0,-617.0
22050,29.5,326.0,0.0867,327.0,554.0
19276,28.7,326.0,0.178,326.0,-28.1
22570,29.5,326.0,0.0965,327.0,-1560.0
2454,119.0,327.0,2.78e-19,325.0,905.0
16276,27.7,325.0,0.0744,327.0,-2070.0
15260,28.7,326.0,0.0665,327.0,17.6
4612,119.0,328.0,0.0167,329.0,-486.0
7741,28.7,323.0,0.0742,323.0,-689.0
15080,28.7,325.0,0.104,326.0,-1250.0
18403,28.7,326.0,0.0566,327.0,1630.0
10591,27.5,325.0,0.0687,327.0,-1750.0
882,27.5,325.0,0.105,326.0,-114.0
22578,29.5,326.0,0.0808,327.0,-1520.0
8085,119.0,326.0,0.0241,327.0,-2050.0
10070,28.5,325.0,0.0571,326.0,-443.0
3151,119.0,328.0,0.0197,329.0,339.0
2598,28.5,324.0,0.0924,325.0,1130.0
13827,28.5,325.0,0.0852,326.0,2040.0
23329,29.7,326.0,0.1,327.0,753.0
3031,27.5,325.0,0.101,326.0,1070.0
24010,55.7,329.0,0.061,330.0,-1720.0
25071,28.7,326.0,0.0873,327.0,216.0
632,28.5,325.0,0.0433,326.0,-1450.0
5550,27.7,324.0,0.0654,325.0,-154.0
6720,28.7,324.0,0.108,325.0,-167.0
